total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
11,2.6363157894736844,2.8989473684210525,3,-0.344,-0.23099999999999998,27,0.1785547137260437,0.27164703607559204,-0.4253418743610382,-0.2920210361480713,3.7862741947174072,x,0.001
11,2.6363157894736844,2.8989473684210525,4,-0.23099999999999998,-0.118,20,0.23231983184814453,0.6670609712600708,-0.3118414282798767,-0.17850175499916077,3.516124725341797,x,0.001
11,2.6363157894736844,2.8989473684210525,5,-0.118,-0.0050000000000000044,13,1.353110671043396,4.668994903564453,-0.2928064167499542,-0.06683585047721863,3.060950994491577,x,0.001
12,2.8989473684210525,3.161578947368421,2,-0.45699999999999996,-0.344,14,0.11415250599384308,0.02613581344485283,-0.5335183143615723,-0.3791872560977936,3.5163185596466064,x,0.001
12,2.8989473684210525,3.161578947368421,3,-0.344,-0.23099999999999998,24,0.17398704588413239,0.28466397523880005,-0.4195832312107086,-0.2912103831768036,3.9135754108428955,x,0.001
12,2.8989473684210525,3.161578947368421,4,-0.23099999999999998,-0.118,15,0.2705352306365967,0.6506233811378479,-0.31772270798683167,-0.17740368843078613,3.765380382537842,x,0.001
12,2.8989473684210525,3.161578947368421,5,-0.118,-0.0050000000000000044,11,1.353110671043396,2.038609266281128,-0.32111814618110657,-0.07513486593961716,3.1103086471557617,x,0.001
13,3.161578947368421,3.4242105263157896,2,-0.45699999999999996,-0.344,10,0.11073588579893112,0.015484525822103024,-0.5346369743347168,-0.37986767292022705,3.711029529571533,x,0.001
13,3.161578947368421,3.4242105263157896,3,-0.344,-0.23099999999999998,20,0.11716938018798828,0.3024837076663971,-0.40903371572494507,-0.2952227294445038,4.093555927276611,x,0.001
13,3.161578947368421,3.4242105263157896,4,-0.23099999999999998,-0.118,14,0.3684580624103546,0.5819470286369324,-0.36100873351097107,-0.1803441345691681,3.823350191116333,x,0.001
14,3.4242105263157896,3.6868421052631577,2,-0.45699999999999996,-0.344,8,0.11580554395914078,0.01172657310962677,-0.5358455181121826,-0.3717639446258545,3.8232059478759766,x,0.001
14,3.4242105263157896,3.6868421052631577,3,-0.344,-0.23099999999999998,15,0.1621478646993637,0.20224402844905853,-0.477666437625885,-0.29816824197769165,4.369667053222656,x,0.001
14,3.4242105263157896,3.6868421052631577,4,-0.23099999999999998,-0.118,13,0.4783850908279419,0.47417154908180237,-0.4110454022884369,-0.18501046299934387,3.8649847507476807,x,0.001
15,3.6868421052631577,3.9494736842105262,2,-0.45699999999999996,-0.344,5,0.11620284616947174,0.012938370928168297,-0.5390833616256714,-0.36922675371170044,3.9698803424835205,x,0.001
15,3.6868421052631577,3.9494736842105262,3,-0.344,-0.23099999999999998,13,0.1595996469259262,0.028564084321260452,-0.5297017097473145,-0.3062620759010315,4.498707294464111,x,0.001
15,3.6868421052631577,3.9494736842105262,4,-0.23099999999999998,-0.118,9,0.21356575191020966,0.500642716884613,-0.35235995054244995,-0.19498644769191742,4.010106086730957,x,0.001
