total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
2,0.02631578947368421,0.05263157894736842,7,0.095,0.19,56041,0.9281456470489502,3.635892152786255,0.1926402896642685,0.14081726968288422,0.5672110915184021,x,1.8_1.9_2.0_2.1_2.2
2,0.02631578947368421,0.05263157894736842,8,0.19,0.28500000000000003,41506,0.3465803563594818,1.8928272724151611,0.25983259081840515,0.23589995503425598,0.7367551922798157,x,1.8_1.9_2.0_2.1_2.2
2,0.02631578947368421,0.05263157894736842,9,0.28500000000000003,0.38,35166,0.15107859671115875,1.2604984045028687,0.3383137285709381,0.3290022015571594,0.4346979856491089,x,1.8_1.9_2.0_2.1_2.2
2,0.02631578947368421,0.05263157894736842,10,0.38,0.475,5710,-0.1577865034341812,0.887040376663208,0.4131793677806854,0.40755775570869446,0.5428184270858765,x,1.8_1.9_2.0_2.1_2.2
2,0.02631578947368421,0.05263157894736842,11,0.475,0.57,1842,0.06587035953998566,0.4626264274120331,0.5148587822914124,0.5118387937545776,0.30331072211265564,x,1.8_1.9_2.0_2.1_2.2
2,0.02631578947368421,0.05263157894736842,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,1,-0.57,-0.45699999999999996,2229,-0.2172030508518219,0.9704344272613525,-0.45779281854629517,-0.5009554028511047,0.3407595753669739,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,2,-0.45699999999999996,-0.344,38334,0.0532149001955986,1.1481622457504272,-0.3595638871192932,-0.37211674451828003,0.5345786809921265,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,3,-0.344,-0.23099999999999998,52436,0.1519080102443695,1.0269768238067627,-0.2838289141654968,-0.28849494457244873,1.086780071258545,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,4,-0.23099999999999998,-0.118,59160,0.3274810016155243,2.0435988903045654,-0.1830257773399353,-0.17277073860168457,0.9940285682678223,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,5,-0.118,-0.0050000000000000044,94289,8.89644718170166,49.073116302490234,-0.12901312112808228,-0.050062522292137146,0.5481408834457397,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,7,0.095,0.19,44014,0.9750484824180603,3.0796327590942383,0.20578821003437042,0.140403151512146,0.7118049263954163,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,8,0.19,0.28500000000000003,30934,0.22378145158290863,1.2702921628952026,0.2642907500267029,0.23557838797569275,0.9754678010940552,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,9,0.28500000000000003,0.38,23035,0.08872950077056885,0.8670421242713928,0.3387758731842041,0.3273317813873291,0.6433154940605164,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,10,0.38,0.475,3375,-0.03901023790240288,0.6528450846672058,0.4272937774658203,0.4130461812019348,0.8914434909820557,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,11,0.475,0.57,1176,0.08047675341367722,0.33417078852653503,0.5154895186424255,0.5112078785896301,0.4540937840938568,x,1.8_1.9_2.0_2.1_2.2
3,0.05263157894736842,0.07894736842105263,12,0.57,inf,55,-0.09900110960006714,0.06095001474022865,0.5235771536827087,0.5808950066566467,1.389776349067688,x,1.8_1.9_2.0_2.1_2.2
