total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
4,0.07894736842105263,0.10526315789473684,10,0.38,0.475,775,-0.03280472382903099,0.23210540413856506,0.4180043339729309,0.3960372805595398,1.1017608642578125,x,2.0
4,0.07894736842105263,0.10526315789473684,11,0.475,0.57,34,-0.06245465949177742,0.1876613050699234,0.5440232753753662,0.5435198545455933,0.18164609372615814,x,2.0
5,0.10526315789473684,0.13157894736842105,1,-0.57,-0.45699999999999996,216,-0.12104615569114685,0.10365312546491623,-0.4343295991420746,-0.4915463626384735,1.2936997413635254,x,2.0
5,0.10526315789473684,0.13157894736842105,2,-0.45699999999999996,-0.344,11876,0.029309216886758804,0.5307896137237549,-0.36125609278678894,-0.3707098066806793,0.6939789056777954,x,2.0
5,0.10526315789473684,0.13157894736842105,3,-0.344,-0.23099999999999998,10740,-0.08431372046470642,0.6669236421585083,-0.25422388315200806,-0.28608617186546326,1.9203873872756958,x,2.0
5,0.10526315789473684,0.13157894736842105,4,-0.23099999999999998,-0.118,14959,0.25549575686454773,1.3527803421020508,-0.17646874487400055,-0.171681210398674,1.8592302799224854,x,2.0
5,0.10526315789473684,0.13157894736842105,5,-0.118,-0.0050000000000000044,14625,0.7880108952522278,13.458198547363281,-0.048604559153318405,-0.06382659822702408,1.0073262453079224,x,2.0
5,0.10526315789473684,0.13157894736842105,7,0.095,0.19,10001,0.8556058406829834,1.9611643552780151,0.2045610547065735,0.13930350542068481,0.9274182915687561,x,2.0
5,0.10526315789473684,0.13157894736842105,8,0.19,0.28500000000000003,8172,0.43392717838287354,0.90619295835495,0.27927902340888977,0.23552840948104858,1.127905011177063,x,2.0
5,0.10526315789473684,0.13157894736842105,9,0.28500000000000003,0.38,6059,0.09644068777561188,0.45335784554481506,0.34640616178512573,0.3311319649219513,0.9243704676628113,x,2.0
5,0.10526315789473684,0.13157894736842105,10,0.38,0.475,591,0.012968676164746284,0.22973844408988953,0.43113815784454346,0.40031343698501587,1.4166285991668701,x,2.0
5,0.10526315789473684,0.13157894736842105,11,0.475,0.57,25,-0.049672454595565796,0.18397796154022217,0.5469732880592346,0.5445152521133423,0.21437032520771027,x,2.0
6,0.13157894736842105,0.15789473684210525,1,-0.57,-0.45699999999999996,216,-0.12104615569114685,0.10365312546491623,-0.4343295991420746,-0.4915463626384735,1.2936997413635254,x,2.0
6,0.13157894736842105,0.15789473684210525,2,-0.45699999999999996,-0.344,10432,0.02457599528133869,0.5053740739822388,-0.35878682136535645,-0.37024936079978943,0.7736891508102417,x,2.0
6,0.13157894736842105,0.15789473684210525,3,-0.344,-0.23099999999999998,10103,-0.08416425436735153,0.6578643918037415,-0.2530898153781891,-0.28667977452278137,2.0340874195098877,x,2.0
6,0.13157894736842105,0.15789473684210525,4,-0.23099999999999998,-0.118,14023,0.295230507850647,1.3520041704177856,-0.17679019272327423,-0.17105261981487274,1.9754955768585205,x,2.0
6,0.13157894736842105,0.15789473684210525,5,-0.118,-0.0050000000000000044,13759,0.9114276170730591,13.149913787841797,-0.04923670366406441,-0.06454729288816452,1.06338632106781,x,2.0
6,0.13157894736842105,0.15789473684210525,7,0.095,0.19,9374,0.7726958990097046,1.9222760200500488,0.20632748305797577,0.1394253522157669,0.9814319610595703,x,2.0
6,0.13157894736842105,0.15789473684210525,8,0.19,0.28500000000000003,7890,0.3821605443954468,0.8161963224411011,0.27895259857177734,0.23597243428230286,1.1638156175613403,x,2.0
6,0.13157894736842105,0.15789473684210525,9,0.28500000000000003,0.38,5672,0.1006685122847557,0.4415149986743927,0.3451937437057495,0.32894593477249146,0.9793775081634521,x,2.0
6,0.13157894736842105,0.15789473684210525,10,0.38,0.475,518,0.029162026941776276,0.1616642028093338,0.4391394853591919,0.4028164744377136,1.5998544692993164,x,2.0
6,0.13157894736842105,0.15789473684210525,11,0.475,0.57,20,-0.00961647555232048,0.1819947063922882,0.5487550497055054,0.5429132580757141,0.23920688033103943,x,2.0
7,0.15789473684210525,0.18421052631578946,1,-0.57,-0.45699999999999996,216,-0.12104615569114685,0.10365312546491623,-0.4343295991420746,-0.4915463626384735,1.2936997413635254,x,2.0
7,0.15789473684210525,0.18421052631578946,2,-0.45699999999999996,-0.344,9271,0.02420036494731903,0.4774664044380188,-0.35710954666137695,-0.36998313665390015,0.8524929285049438,x,2.0
7,0.15789473684210525,0.18421052631578946,3,-0.344,-0.23099999999999998,9583,-0.07779156416654587,0.6425147652626038,-0.25252988934516907,-0.2872622311115265,2.13661527633667,x,2.0
7,0.15789473684210525,0.18421052631578946,4,-0.23099999999999998,-0.118,13297,0.31163138151168823,1.369454026222229,-0.17708271741867065,-0.17092002928256989,2.075504779815674,x,2.0
7,0.15789473684210525,0.18421052631578946,5,-0.118,-0.0050000000000000044,13023,0.8977717161178589,12.391203880310059,-0.04809640720486641,-0.06476826965808868,1.115356206893921,x,2.0
7,0.15789473684210525,0.18421052631578946,7,0.095,0.19,8742,0.6791442632675171,1.9135104417800903,0.20805847644805908,0.13932448625564575,1.0420562028884888,x,2.0
7,0.15789473684210525,0.18421052631578946,8,0.19,0.28500000000000003,7489,0.3030279576778412,0.7297980189323425,0.2772984504699707,0.23575253784656525,1.2185442447662354,x,2.0
7,0.15789473684210525,0.18421052631578946,9,0.28500000000000003,0.38,5318,0.10429614037275314,0.43390265107154846,0.34382084012031555,0.32664552330970764,1.0349067449569702,x,2.0
7,0.15789473684210525,0.18421052631578946,10,0.38,0.475,494,0.0355508029460907,0.15969854593276978,0.4422444999217987,0.4038299024105072,1.6707284450531006,x,2.0
7,0.15789473684210525,0.18421052631578946,11,0.475,0.57,15,-0.038307152688503265,0.1902409940958023,0.5519241094589233,0.5450760722160339,0.2730366289615631,x,2.0
8,0.18421052631578946,0.21052631578947367,1,-0.57,-0.45699999999999996,216,-0.12104615569114685,0.10365312546491623,-0.4343295991420746,-0.4915463626384735,1.2936997413635254,x,2.0
